ENTITY_ID,REPORTING_DT,INSURANCE_CONTRACT_GROUP_ID,INSURANCE_CONTRACT_GROUP_CD,INSURANCE_CONTRACT_PRTFL_ID,WORKGROUP,PRODUCT_LINE_ID,REGLTRY_GROUP_CLASS_CD,COUNTRY_CD,NO_CONTRACTS,TRANSITION_APPROACH_CD,TRANSITION_REPORTING_APPROACH_CD,TRANSITION_FLG,TRANSITION_FV_UNDERLYING_IT_AMT,TRANSITION_ACQ_AMT,TRANSITION_CSM_AMT,TRANSITION_LC_AMT,TRANSITION_LC_BEL_AMT,TRANSITION_LC_RA_AMT,TRANSITION_LIC_AMT,TRANSITION_LIC_BEL_AMT,TRANSITION_LIC_RA_AMT,TRANSITION_SDW_CSM_AMT,TRANSITION_LREC_AMT,TRANSITION_PCA_AMT,TRANSITION_PAA_AMT,TRANSITION_PAA_PREM_AMT,TRANSITION_PAA_ACQ_AMT,TRANSITION_PAA_LC_AMT,TRANSITION_ESTATE_BAL_PH_AMT,CURVE_ID
IAS_D,2023-12-31,IAI_PRSHAULIDR_VFA_2020_23_VFA,REGULAR,PRSHAULIDR,IAI_D,,REMAINING,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_IVSHAULIDR_VFA_2020_64_VFA,REGULAR,IVSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAYRTIDR_PAA_2020_344_PAA,REGULAR,PRSHAYRTIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHANULIDR_GMM_2023_334_GMM_NOV,REGULAR,PRSHANULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_IVSHAULIDR_VFA_2021_66_VFA,REGULAR,IVSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRPSURSHANUL_2023_DEC,REGULAR,PRPSURSHANUL,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_IVSHAULIDR_GMM_2009_83_GMM_SUB,REGULAR,IVSHAULIDR,IAI_A,,ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2023_2_GMM_MAR,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2023_46_GMM_FEB,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_VFA_2014_12_VFA_SUB,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_GMM_2023_2_GMM_DEC,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHANULIDR_GMM_2023_341_GMM_JUN,REGULAR,PRSHANULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHANULIDR_VFA_2023_379_VFA_OCT,REGULAR,PRSHANULIDR,IAI_A,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2016_13_GMM_SUB,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRPSURSHANUL_2023_FEB,REGULAR,PRPSURSHANUL,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHANULIDR_VFA_2020_321_VFA_SUB,REGULAR,PRSHANULIDR,IAI_D,,REMAINING,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_VFA_2010_12_VFA_SUB,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_GMM_2023_2_GMM_JAN,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2011_8_GMM,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_GMM_2011_12_GMM,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_IVSHAULIDR_VFA_2009_66_VFA_SUB,REGULAR,IVSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_VFA_2023_2_VFA_AUG,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHANULIDR_VFA_2021_333_VFA_SUB,REGULAR,PRSHANULIDR,IAI_D,,REMAINING,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAYRTIDR_PAA_2022_343_PAA,REGULAR,PRSHAYRTIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHANULIDR_GMM_2018_207_GMM_SUB,REGULAR,PRSHANULIDR,IAI_A,,REMAINING,ID,,FVA,FVA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_GMM_2010_8_GMM_SUB,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAYRTIDR_PAA_2023_357_PAA,REGULAR,PRSHAYRTIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRPSURSHAUL_2023_JAN,REGULAR,PRPSURSHAUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_IVSHAULIDR_VFA_2009_98_VFA_SUB,REGULAR,IVSHAULIDR,IAI_D,,ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_IVSHAULIDR_GMM_2007_58_GMM,REGULAR,IVSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2021_46_GMM,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRPQSSHANUL_2023_OCT,REGULAR,PRPQSSHANUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_GMM_2009_31_GMM,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRPQSSHAUL_2023_APR,REGULAR,PRPQSSHAUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,PRSHANULIDR_VFA_CAT1_23Q4,REGULAR,PRSHANULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRPSURSHANUL_2023_MAY,REGULAR,PRPSURSHANUL,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHANULIDR_VFA_2023_379_VFA_NOV,REGULAR,PRSHANULIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_IVSHAULIDR_VFA_2018_66_VFA,REGULAR,IVSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAYRTIDR_GMM_2023_338_GMM_OCT,REGULAR,PRSHAYRTIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_IVSHAULIDR_VFA_2017_10_VFA,REGULAR,IVSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_IVSHAULIDR_VFA_2017_102_VFA,REGULAR,IVSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2016_13_GMM,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_VFA_2014_8_VFA,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2015_8_GMM_SUB,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAYRTIDR_GMM_2023_340_GMM_DEC,REGULAR,PRSHAYRTIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHANULIDR_GMM_2023_341_GMM_OCT,REGULAR,PRSHANULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHANULIDR_GMM_2023_341_GMM_JUL,REGULAR,PRSHANULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRPSURSHAUL_2023_NOV,REGULAR,PRPSURSHAUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAYRTIDR_PAA_2023_355_PAA,REGULAR,PRSHAYRTIDR,IAI_A,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_VFA_2023_359_VFA_JUL,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHANULIDR_GMM_2023_235_GMM_AUG,REGULAR,PRSHANULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRPSURSHAUL_2023,REGULAR,PRPSURSHAUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2011_8_GMM_SUB,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHANULIDR_GMM_2023_326_GMM_SUB,REGULAR,PRSHANULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_VFA_2022_4_VFA,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRPQSSHANUL_2023_APR,REGULAR,PRPQSSHANUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRPQSSHAUL_2023_OCT,REGULAR,PRPQSSHAUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_GMM_2010_49_GMM,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAYRTIDR_PAA_2021_352_PAA,REGULAR,PRSHAYRTIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_VFA_2017_49_VFA,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAULIDR_VFA_2015_8_VFA,REGULAR,PRSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_VFA_2014_8_VFA_SUB,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAYRTIDR_PAA_2021_344_PAA,REGULAR,PRSHAYRTIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_VFA_2023_4_VFA_SUB,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHAYRTIDR_GMM_2023_338_GMM_JAN,REGULAR,PRSHAYRTIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRPSURSHAUL_2023_JUN,REGULAR,PRPSURSHAUL,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRPQSSHAUL_2023_MAR,REGULAR,PRPQSSHAUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2023_2_GMM_MAY,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2023_46_GMM_JAN,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2007_8_GMM,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2016_12_GMM,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_IVSHAULIDR_VFA_2021_10_VFA,REGULAR,IVSHAULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHANULIDR_GMM_2018_307_GMM,REGULAR,PRSHANULIDR,IAI_A,,REMAINING,ID,,FVA,FVA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_A,2023-12-31,IAI_PRSHAULIDR_GMM_2020_46_GMM_SUB,REGULAR,PRSHAULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHANULIDR_GMM_2020_321_GMM_SUB,REGULAR,PRSHANULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAS_D,2023-12-31,IAI_PRSHANULIDR_VFA_2021_334_VFA_SUB,REGULAR,PRSHANULIDR,IAI_D,,REMAINING,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
